colorvalue, FLOOR_PROX_WHEEL_LEFT, FLOOR_PROX_FRONT_LEFT, FLOOR_PROX_FRONT_RIGHT, FLOOR_PROX_WHEEL_RIGHT
96,  9944, 10951, 11822, 10229
96,  9954, 10951, 11823, 10220
96,  9952, 10955, 11821, 10221
96,  9940, 10952, 11827, 10219
96,  9949, 10953, 11821, 10220
96,  9948, 10954, 11824, 10218
96,  9951, 10955, 11825, 10217
96,  9950, 10955, 11831, 10226
96,  9949, 10959, 11827, 10220
96,  9951, 10958, 11826, 10216
96,  9946, 10956, 11827, 10216
96,  9590, 10959, 11825, 10227
96,  9947, 10958, 11827, 10216
96,  9951, 10963, 11832, 10227
96,  9963, 10958, 11833, 10224
96,  9948, 10959, 11827, 10223
96,  9994, 10956, 11820, 10215
96,  9954, 10956, 11826, 10212
96,  9948, 10954, 11825, 10217
96,  9952, 10954, 11823, 10211
96,  9942, 10958, 11831, 10222
96,  9949, 10649, 11845, 10226
96,  9954, 10958, 11827, 10216
96,  9947, 10961, 11829, 10222
96,  9956, 10955, 11831, 10222
96,  9945, 10964, 11837, 10220
96,  9951, 10965, 11837, 10214
96,  9953, 10967, 11837, 10215
96,  9953, 10962, 11834, 10220
96,  9944, 10958, 11812, 10219
96,  9952, 10963, 11831, 10217
96,  9952, 10978, 11837, 10216
96,  9955, 10965, 11834, 10214
96,  9956, 10963, 11833, 10217
96,  9947, 10965, 11838, 10867
96,  9867, 10969, 11840, 10224
96,  9949, 10968, 11845, 10220
96,  9758, 10965, 11832, 10217
96, 10140, 10965, 11844, 10224
96,  9952, 10957, 11838, 10227
96,  9949, 10962, 11833, 10223
96,  9949, 10958, 11842, 10248
96,  9952, 10965, 11839, 10222
96, 10016, 11053, 11839, 10221
96,  9952, 10964, 11840, 10222
96,  9949, 10963, 11833, 10224
96,  9951, 12857, 12547, 10228
96,  9940, 10963, 11836, 10235
96,  9945, 10963, 11836, 10231
96,  9949, 10967, 11841, 10228
96,  9944, 10954, 11840, 10231
96,  9954, 10962, 11836, 10228
96,  9941, 10957, 11838, 10236
96,  9947, 10958, 11836, 10237
96,  9953, 10967, 11839, 10227
96,  9947, 10930, 10478, 10232
96,  9950, 10969, 11837, 10239
96,  9947, 10963, 11845, 10230
96,  9947, 10871, 11841, 10234
96,  9947, 10965, 11839, 10544
96,  9943, 10965, 11845, 10239
96,  9956, 10964, 11836, 10229
96,  9944, 10960, 11839, 10240
96,  9940, 10964, 11838, 10234
96,  9944, 10961, 11841, 10242
96,  9940, 10964, 11840, 10236
96,  9953, 10963, 11845, 10243
96,  9946, 10961, 11842, 10226
96,  9951, 10968, 11849, 10232
96,  9943, 10959, 11835, 10235
96,  9947, 10957, 11837, 10233
96,  9938, 12367, 13591, 10242
96,  9949, 10963, 11841, 10237
104, 11128, 12781, 13867, 10454
104, 11133, 12786, 13864, 10459
104, 11133, 12787, 13864, 10456
104, 11134, 12778, 13868, 10464
104, 11136, 12786, 13869, 10462
104, 11137, 12787, 13866, 10468
104, 11137, 12791, 13876, 10453
104, 11139, 12785, 13872, 10461
104, 11133, 12786, 13865, 10469
104, 11141, 12786, 13865, 10459
104, 11142, 12816, 13865, 10467
104, 11153, 12772, 13857, 10454
104, 11135, 12793, 13869, 10446
104, 11131, 12789, 13866, 10449
104, 11128, 12784, 13867, 10467
104, 11139, 12790, 13867, 10457
104, 11140, 12788, 13871, 10460
104, 11146, 12799, 13873, 10449
104, 11137, 12802, 13876, 10444
104, 11138, 12795, 13879, 10465
104, 11146, 12793, 13872, 10446
104, 11041, 12683, 13877, 10455
104, 11145, 12795, 13887, 10467
104, 11131, 12798, 13878, 10460
104, 11137, 12797, 13871, 10457
104, 11144, 12790, 13871, 10448
104, 11149, 12796, 13874, 10450
104, 11156, 12795, 13872, 10448
104, 11148, 12801, 13874, 10441
104, 11138, 12803, 13875, 10459
104, 11136, 12800, 13877, 10454
104, 11147, 12807, 13876, 10450
104, 11156, 12809, 13905, 10448
104, 11143, 12806, 13886, 10453
104, 11136, 13076, 14604, 10455
104, 11149, 12810, 13885, 10447
104, 11148, 12812, 13890, 10444
104, 11141, 12812, 13884, 10443
104, 11142, 12810, 13887, 10446
104, 11137, 13129, 13886, 10454
104, 11143, 12812, 13893, 10443
104, 11132, 12810, 13893, 10450
104, 11134, 12810, 13888, 10460
104, 11132, 12813, 13891, 10465
104, 11133, 12819, 13893, 10447
104, 11133, 12815, 13896, 10449
104, 11141, 12817, 13895, 10448
104, 11135, 12808, 13890, 10464
104, 11132, 12811, 13885, 10451
104, 11127, 12816, 13889, 10449
104, 11133, 12814, 13903, 10448
104, 11127, 14140, 14437, 10455
104, 11161, 12823, 13899, 10460
104, 11130, 12818, 13894, 10448
104, 11134, 12816, 13895, 10445
104, 11128, 12807, 13889, 10455
104, 11084, 12811, 13889, 10465
104, 11122, 12808, 13890, 10461
104, 11121, 12807, 13893, 10466
104, 10968, 12816, 13898,  9844
104, 11114, 12813, 13898, 10479
104, 11104, 12809, 13911, 10467
104, 11106, 12817, 13902, 10477
104, 11154, 12700, 13903, 10482
104, 11114, 12809, 13897, 10471
104, 11112, 12811, 13897, 10483
104, 11119, 12806, 13901, 10479
104, 11121, 12816, 13902, 10470
104, 11120, 12823, 13903, 10471
104, 11121, 12837, 13903, 10463
104, 11120, 12819, 13901, 10453
104, 11126, 12819, 13903, 10462
104, 11103, 12831, 13901, 10440
104, 11133, 12831, 13916, 10463
104, 11135, 12830, 13913, 10465
104, 10936, 12845, 13922, 10461
104, 11126, 13742, 15440, 10474
104, 11135, 12842, 13921, 10470
104, 11127, 12835, 13916, 10472
104, 11127, 12820, 13909, 10473
104, 11285, 12813, 13903, 10479
104, 11120, 12822, 13909, 10484
104, 11118, 12826, 13917, 10483
104, 11192, 12827, 13913, 10480
104, 11128, 12823, 13911, 10471
104, 11125, 12823, 13910, 10484
104, 11112, 12823, 13911, 10484
104, 11110, 12823, 13918, 10486
104, 11107, 12828, 13922,  9909
104, 11106, 12826, 13920, 10499
104, 11098, 12820, 13914, 10501
104, 11101, 12827, 13917, 10494
104, 11117, 12830, 13924, 10487
104, 11102, 14059, 13968, 10488
104, 11105, 12828, 13919, 10496
104, 11101, 12818, 13919, 10505
104, 11089, 12818, 13917, 10497
104, 11102, 12819, 13920, 10505
104, 11091, 12822, 13914, 10497
104, 11094, 12817, 13914, 10500
104, 11094, 12823, 13917, 10499
104, 11097, 12818, 13916, 10501
104, 11095, 12819, 13917, 10493
104, 11094, 12820, 13912, 10497
104, 11001, 12816, 13916, 10505
104, 11085, 12819, 13917, 10504
104, 11100, 12818, 13914, 10504
104, 11510, 12811, 13915, 10513
104, 11083, 12818, 13915, 10508
104, 11093, 12816, 13915, 10508
104, 11093, 12817, 13921, 10518
104, 11090, 12812, 13919, 10506
104, 11093, 12817, 13918, 10503
104, 11105, 12818, 13910, 10446
104, 11103, 12822, 13919, 10503
104, 11102, 12825, 13921, 10500
104, 11099, 12825, 13924, 10500
104, 11092, 12819, 13918, 10515
104, 11080, 13474, 15809, 10514
104, 11095, 12813, 13916, 10502
104, 11101, 12817, 13919, 10478
104, 11094, 12825, 13918, 10499
104, 11097, 12817, 13918, 10499
104, 11097, 12820, 13912, 10502
104, 11093, 12810, 13920, 10500
104, 11092, 12815, 13913, 10507
104, 11079, 12812, 13911, 10518
104, 11090, 11198, 12159, 10822
104, 11091, 12808, 13903, 10507
104, 11090, 12816, 13910, 10504
104, 11098, 12816, 13915, 10510
104, 11090, 12816, 13913, 10505
104, 11090, 12816, 13912, 10511
104, 11164, 12804, 13935, 10512
104, 11078, 12801, 13904, 10521
104, 11087, 12809, 13906, 10517
104, 11097, 12813, 13913, 10507
104, 11102, 12816, 13910, 10496
104, 11100, 12810, 13914, 10513
104, 11097, 12823, 13893, 10511
104, 11338, 12813, 13914, 10497
104, 11105, 12815, 13935, 10493
104, 11098, 12812, 13907, 10497
104, 11093, 10949, 12836, 10503
104, 11096, 12806, 13903, 10507
104, 11098, 12809, 13900, 10501
104, 11031, 12836, 13898, 10505
104, 11106, 12810, 13904, 10487
104, 11109, 12817, 13905, 10486
104, 11114, 12810, 13907, 10499
104, 11293, 12812, 13904, 10494
104, 11103, 12815, 13905, 10494
104, 11113, 12812, 13902, 10497
104, 11109, 12808, 13903, 10495
104, 11101, 12812, 13920, 10493
104, 11107, 12814, 13899, 10497
104, 11205, 12808, 13892, 10474
104, 11120, 12811, 13904, 10483
104, 11120, 12818, 13909, 10469
104, 11108, 12817, 13907, 10484
104, 11115, 12818, 13907, 10490
104, 11099, 12815, 13908, 10513
104, 11109, 12814, 13912, 10494
104, 11105, 12822, 13910, 10489
104, 11108, 12817, 13912, 10491
104, 11104, 12825, 13915, 10451
104, 11109, 12821, 13913, 10482
104, 11108, 12827, 13915, 10482
104, 11117, 12826, 13915, 10478
104, 11109, 12827, 13915, 10480
104, 11117, 12821, 13916, 10485
104, 10922, 12828, 13911, 10491
104, 11102, 12820, 13912, 10492
104, 11104, 12821, 13912, 10493
104, 11136, 12822, 13916, 10490
104, 11116, 12822, 13911, 10482
104, 11117, 12824, 13912, 10480
104, 11120, 12830, 13915, 10375
104, 11112, 12825, 13912, 10483
104, 11110, 12827, 13911, 10481
104, 11112, 12824, 13913, 10479
104, 11111, 12823, 13910, 10483
104, 11110, 12817, 13913, 10481
104, 11109, 12823, 13912, 10488
104, 11107, 12830, 13909, 10479
104, 11118, 12820, 13934, 10475
104, 11117, 12820, 13912, 10471
104, 11118, 12827, 13912, 10480
104, 11122, 12826, 13915, 10469
104, 11113, 12824, 13910, 10481
104, 11121, 12820, 13906, 10473
104, 11115, 12820, 13906, 10521
104, 11116, 12831, 13911, 10488
104, 11117, 12791, 13909, 10473
104, 11114, 12830, 13913, 10473
104, 10956, 12827, 13914, 10673
104, 11111, 12826, 13909, 10486
104, 11111, 12829, 13909, 10475
104, 11117, 12834, 13919, 10481
104, 11126, 12835, 13917, 10470
112, 12097, 14371, 16107, 11992
112, 12106, 14373, 16104, 11981
112, 12104, 14376, 16105, 11987
112, 12094, 14369, 16101, 12000
112, 12095, 14371, 16110, 11992
112, 12103, 14385, 16110, 12001
112, 12099, 14385, 16118, 11998
112, 12109, 14410, 16117, 12034
112, 12109, 12520, 13993, 12036
112, 12107, 14405, 16129, 12034
112, 12125, 14418, 16137, 12023
112, 12135, 14422, 16135, 12020
112, 12123, 14415, 16128, 12027
112, 12100, 14408, 16147, 12048
112, 12091, 14406, 16155, 12058
112, 12097, 14433, 16166, 12061
112, 12085, 14437, 16179, 12080
112, 12092, 14440, 16185, 12070
112, 12120, 14447, 16175, 11992
112, 12141, 14446, 16169, 12018
112, 12129, 14439, 16169, 12039
112, 12138, 14432, 16171, 12045
112, 12127, 14439, 16172, 12057
112, 12141, 14443, 16169, 12025
112, 12127, 14434, 16165, 12054
112, 12125, 14434, 16172, 12049
112, 12135, 14654, 16162, 12038
112, 12148, 14450, 16175, 12020
112, 12133, 14445, 16166, 12029
112, 12112, 14435, 16151, 12057
112, 12104, 14427, 16170, 12061
112, 12114, 14437, 16171, 12061
112, 12115, 14446, 16181, 12052
112, 12119, 14452, 16183, 12055
112, 12114, 14448, 16190, 12053
112, 12112, 14446, 16187, 12053
112, 12115, 14442, 16181, 12069
112, 12112, 14447, 16191, 12054
112, 12110, 14446, 16188, 12060
112, 12107, 14446, 16189, 12057
112, 12111, 14452, 16194, 12051
112, 11902, 14304, 16197, 12045
112, 12108, 14453, 16189, 12055
112, 12106, 14454, 16189, 12063
112, 12105, 14451, 16192, 12056
112, 12095, 14448, 16197, 12072
112, 12089, 14450, 16210, 12073
112, 11841, 14430, 16205, 12053
112, 12119, 14467, 16200, 12030
112, 12106, 14462, 16206, 12048
112, 12090, 14453, 14705, 12067
112, 12095, 14447, 16197, 12065
112, 12099, 14453, 16203, 12060
112, 12093, 14346, 16198, 12059
112, 12108, 14449, 16197, 12055
112, 12109, 14448, 16189, 12057
112, 12109, 14453, 16197, 12053
112, 12120, 14458, 16198, 12101
112, 12123, 14446, 16190, 12049
112, 12252, 14460, 16187, 12037
112, 12097, 14457, 16191, 12041
112, 12111, 14454, 16195, 12049
112, 12106, 14449, 16197, 12059
112, 12094, 14447, 16190, 12063
112, 12101, 14451, 16199, 12064
112, 12108, 14456, 16198, 12058
112, 12104, 14451, 16198, 12057
112, 12100, 14484, 16203, 12058
112, 12000, 14455, 16197, 12052
112, 12099, 14453, 16197, 12064
112, 12106, 14456, 16181, 12058
112, 12112, 14457, 16207, 12062
112, 12121, 14459, 16199, 12050
112, 12124, 14450, 16191, 12049
112, 12117, 14454, 16198, 12054
112, 12112, 14455, 16195, 12053
112, 12109, 14451, 16197, 12056
112, 12103, 14454, 16197, 12056
112, 12197, 14451, 16222, 12072
112, 12090, 14453, 16202, 12066
112, 12091, 14453, 16211, 12073
112, 12096, 14461, 16211, 12063
112, 12091, 14461, 16210, 12062
112, 12098, 14460, 16204, 12067
112, 12100, 14458, 16205, 12072
112, 12094, 14452, 16206, 12081
112, 12092, 14450, 16207, 12074
112, 12100, 14456, 16211, 12069
112, 12104, 14465, 16207, 12061
112, 12101, 14458, 16214, 12058
112, 12105, 14457, 16203, 12813
112, 12095, 14452, 16201, 12077
112, 12095, 14450, 16205, 12070
112, 12103, 14457, 16202, 12063
112, 12101, 14452, 16201, 12143
112, 12097, 14451, 16198, 12073
112, 12100, 14456, 16202, 12068
112, 12139, 14456, 16215, 12071
112, 12091, 14456, 16214, 12077
112, 12091, 14450, 16204, 12080
112, 12093, 14452, 16213, 12076
112, 12105, 14452, 16208, 12081
112, 12103, 16273, 18428, 12080
112, 12081, 14427, 16206, 12104
112, 12099, 14445, 16202, 12090
112, 12108, 14453, 16198, 12073
112, 12107, 14458, 16206, 12067
112, 12103, 14456, 16207, 12072
112, 12099, 14455, 16208, 12069
112, 12098, 14455, 16209, 12082
112, 12101, 14454, 16210, 12080
112, 12100, 14554, 16205, 12083
112, 12103, 14451, 16201, 12079
112, 12438, 14456, 16209, 12074
112, 12099, 14454, 16208, 12087
112, 12097, 14453, 16210, 12082
112, 12229, 14459, 16225, 12066
112, 12101, 14459, 16213, 12083
112, 12099, 14456, 16226, 12084
112, 12094, 14460, 16212, 12086
112, 12092, 14451, 16210, 12084
112, 12094, 14446, 16203, 12085
112, 12101, 14455, 16203, 12080
112, 12104, 14460, 16215, 12074
112, 12098, 14456, 16218, 12077
112, 12083, 14454, 16215, 12085
112, 12082, 14462, 16219, 12090
112, 12068, 14452, 16220, 12097
112, 12081, 16574, 16328, 12091
112, 12086, 14448, 16207, 12069
112, 11846, 14449, 16211, 12081
112, 12079, 14444, 16202, 12103
112, 12084, 14440, 16201, 12094
112, 12088, 14447, 16214, 12083
112, 12089, 14449, 16205, 12091
112, 12090, 14450, 16209, 12086
112, 12101, 14398, 16205, 12089
112, 12104, 14454, 16207, 12067
112, 12108, 14449, 16202, 12085
112, 12090, 14444, 16204, 12087
112, 12089, 14447, 16208, 12094
112, 12099, 14454, 16200, 12080
112, 11815, 14296, 16212, 12067
112, 12101, 14456, 16204, 12078
112, 12096, 14462, 16211, 12082
112, 12096, 14460, 16218, 12076
112, 12099, 14468, 16219, 12083
112, 12104, 14463, 16216, 12088
112, 12078, 14455, 16212, 12082
112, 12101, 14454, 16212, 12094
112, 12105, 14454, 16203, 12087
112, 12108, 14450, 16199, 12070
112, 12111, 14448, 16201, 12077
112, 12107, 14446, 16200, 12082
112, 12095, 16390, 16216, 12095
112, 12103, 14457, 16212, 12082
112, 12112, 14463, 16210, 12080
112, 12100, 14449, 16210, 12081
112, 12099, 14452, 16209, 12096
112, 12078, 14447, 16213, 12107
112, 12088, 14449, 16219, 12100
112, 12235, 14458, 16219, 12097
112, 12095, 14463, 16220, 12090
112, 12092, 14456, 16223, 12089
112, 12385, 14464, 16218, 12095
112, 12104, 14469, 16220, 12072
112, 12113, 14466, 16212, 12060
112, 12107, 14468, 16224, 12065
112, 12104, 14465, 16221, 12077
112, 12099, 14461, 16216, 12074
112, 12097, 14466, 16218, 12079
112, 12096, 14458, 16223, 12077
112, 12102, 14458, 16215, 12073
112, 12098, 14461, 16219, 12079
112, 12082, 14457, 16224, 12106
112, 12067, 14453, 16230, 12121
112, 12070, 14453, 16228, 12126
112, 12079, 14456, 16226, 12108
112, 12093, 14455, 16224, 12087
112, 12096, 14457, 16194, 12093
112, 12084, 14325, 14048, 12108
112, 12081, 14445, 16213, 12100
112, 12092, 14455, 16215, 12098
112, 12094, 14458, 16223, 12102
112, 12081, 14455, 16229, 12109
112, 12076, 14456, 16224, 12118
112, 12071, 14449, 16226, 12111
112, 12083, 14453, 16217, 12106
112, 12082, 14708, 16224, 12102
112, 12083, 14456, 16223, 12112
112, 12085, 14455, 16220, 12111
112, 12137, 14451, 16248, 12112
112, 12083, 14453, 16198, 12109
112, 12084, 14454, 16228, 12113
112, 12079, 14457, 16224, 12117
112, 12076, 14458, 16229, 12111
112, 12071, 14454, 16225, 12117
112, 12058, 15941, 16227, 12132
112, 12063, 14443, 16227, 12128
112, 12079, 14448, 16227, 12113
120, 15650, 17250, 18596, 15877
120, 15637, 17242, 18595, 15882
120, 15638, 17239, 18590, 15864
120, 15636, 17247, 18594, 15879
120, 15644, 17245, 18594, 15875
120, 15652, 17257, 18602, 15868
120, 15651, 17253, 18600, 15868
120, 15659, 17248, 18594, 15855
120, 15656, 17250, 18591, 15850
120, 15660, 17247, 18585, 15830
120, 15653, 17248, 18589, 15849
120, 15651, 17237, 18584, 15866
120, 15666, 17238, 18601, 15873
120, 15636, 17382, 18592, 15892
120, 15634, 17230, 18597, 15901
120, 15641, 17231, 18596, 15900
120, 15649, 17233, 18594, 15879
120, 15902, 17243, 18602, 15872
120, 15661, 17251, 18618, 15872
120, 15677, 17253, 18604, 15863
120, 15672, 20608, 21581, 15879
120, 15664, 17250, 18605, 15888
120, 15649, 17240, 18607, 15892
120, 15662, 17260, 18622, 15895
120, 15676, 17266, 18627, 15942
120, 15696, 17282, 18630, 15857
120, 15687, 17274, 18631, 15853
120, 15687, 17271, 18628, 15858
120, 15679, 17275, 18632, 15861
120, 15686, 17273, 18630, 15854
120, 15681, 17276, 18638, 15865
120, 15680, 17270, 18622, 15860
120, 15690, 17265, 18647, 15867
120, 15681, 17266, 18613, 15854
120, 15683, 17245, 18615, 15848
120, 15686, 17262, 18613, 15658
120, 15676, 17255, 18610, 15851
120, 15671, 17251, 18604, 15860
120, 15675, 17258, 18609, 15852
120, 15672, 17263, 18615, 15862
120, 15673, 17264, 18609, 15854
120, 15679, 17264, 18618, 15857
120, 15679, 17266, 18617, 15848
120, 15676, 17263, 18616, 15860
120, 15724, 17267, 18620, 15854
120, 15673, 19572, 19354, 15852
120, 15667, 17267, 18629, 15860
120, 15660, 17263, 18614, 15870
120, 15662, 17254, 18611, 15866
120, 15658, 17256, 18611, 15879
120, 15653, 17255, 18619, 15878
120, 15649, 17257, 18618, 15879
120, 15651, 17257, 18609, 15884
120, 15674, 17257, 18611, 15883
120, 15657, 17257, 18614, 15881
120, 15656, 17259, 18610, 15877
120, 15662, 17258, 18614, 15873
120, 15669, 17262, 18615, 15888
120, 15663, 17176, 18613, 15874
120, 15641, 17273, 18616, 15877
120, 15663, 17254, 18613, 15871
120, 15664, 17263, 18618, 15870
120, 15667, 17261, 18616, 15861
120, 15660, 17264, 18617, 15867
120, 15656, 17265, 18620, 15876
120, 15278, 17173, 18617, 15888
120, 15650, 17261, 18619, 15880
120, 15655, 17255, 18615, 15873
120, 15657, 17254, 18612, 15877
120, 15654, 17261, 18609, 15877
120, 15652, 17252, 18613, 15874
120, 15654, 17264, 18616, 15871
120, 15651, 17257, 18609, 15863
120, 15726, 17255, 18612, 15864
120, 15669, 17250, 18600, 15852
120, 15664, 17268, 18602, 15851
120, 15660, 17257, 18604, 15859
120, 15664, 17251, 18609, 15856
120, 15663, 17260, 18608, 15876
120, 15663, 17260, 18608, 15863
120, 15661, 17259, 18605, 15862
120, 15669, 17257, 18603, 15862
120, 15668, 17256, 18612, 15842
120, 15669, 17267, 18609, 15856
120, 15675, 17262, 18611, 15848
120, 15673, 17272, 18616, 15843
120, 15669, 17274, 18619, 15844
120, 15653, 17272, 18619, 15855
120, 15652, 17266, 18617, 15858
120, 15647, 17266, 18613, 15859
120, 15651, 17263, 18614, 15866
120, 15650, 17266, 18623, 15858
120, 15659, 17269, 18619, 15854
120, 15710, 17266, 18620, 15844
120, 15674, 17269, 18612, 15840
120, 15666, 17529, 18617, 15834
120, 15669, 17267, 18615, 15843
120, 15660, 17264, 18609, 15856
120, 15642, 17260, 18611, 15848
120, 15654, 17261, 18618, 15857
120, 15656, 17265, 18607, 15844
120, 15660, 17261, 18611, 15849
120, 15661, 17260, 18603, 15839
120, 15666, 16889, 18608, 15834
120, 15663, 17264, 18620, 15912
120, 15657, 17270, 18622, 15849
120, 15649, 17266, 18615, 15864
120, 15637, 17258, 18612, 15856
120, 15349, 17261, 18615, 15855
120, 15641, 17263, 18615, 15861
120, 15645, 17253, 18613, 16464
120, 15712, 17257, 18615, 15851
120, 15644, 17258, 17107, 15857
120, 15646, 17260, 18603, 15840
120, 15648, 17257, 18606, 15850
120, 15648, 17258, 18607, 15851
120, 15645, 17261, 18603, 15849
120, 15647, 17256, 18608, 15854
120, 15643, 17255, 18603, 15853
120, 15643, 17250, 18605, 15853
120, 15645, 17255, 18602, 15853
120, 15640, 17259, 18602, 15856
120, 15639, 17261, 18611, 15859
120, 15642, 17267, 18615, 15852
120, 15649, 17390, 18617, 15859
120, 15644, 17262, 18611, 15855
120, 15644, 17260, 18607, 15856
120, 15632, 17254, 18604, 15858
120, 15634, 17252, 18605, 15860
120, 15639, 17248, 18600, 15857
120, 15650, 17261, 18611, 15785
120, 15632, 17260, 18613, 15861
120, 15482, 17258, 18616, 15858
120, 15638, 17252, 18605, 15851
120, 15631, 17245, 18602, 15861
120, 15625, 17251, 18603, 15865
120, 15831, 17335, 18601, 15852
120, 15640, 17498, 20779, 15848
120, 15639, 17253, 18601, 15853
120, 15644, 17252, 18601, 15846
120, 15642, 17256, 18604, 15846
120, 15635, 17258, 18609, 15846
120, 15642, 17255, 18611, 15844
120, 15640, 17262, 18612, 15847
120, 15642, 17262, 18612, 15858
120, 15637, 17257, 18647, 15841
120, 15838, 17245, 18603, 15859
120, 15627, 17251, 18601, 15847
120, 15646, 17257, 18603, 15838
120, 15637, 17259, 18612, 15846
120, 15648, 17261, 18607, 15839
120, 15647, 17257, 18604, 15848
120, 15639, 17255, 18603, 15845
120, 15634, 20376, 18896, 16112
120, 15535, 17251, 18562, 15855
120, 15644, 17259, 18596, 15835
120, 15641, 17638, 18601, 15846
120, 15641, 17255, 18602, 15837
120, 15643, 17255, 18599, 15838
120, 15643, 17256, 18598, 15838
120, 15637, 17255, 18600, 15845
120, 15631, 17248, 18597, 15846
120, 15617, 19555, 21579, 15857
120, 15628, 17248, 18598, 15859
120, 15631, 17259, 18605, 15854
120, 15635, 17256, 18605, 15848
120, 15634, 17261, 18609, 15849
120, 15638, 17261, 18605, 15851
120, 15635, 17255, 18604, 15844
120, 15635, 17258, 18602, 15852
120, 15637, 17262, 18605, 15855
120, 15645, 17261, 18596, 15874
120, 15646, 17260, 18608, 15835
120, 15644, 17267, 18615, 15830
120, 15638, 17274, 18618, 15839
120, 15640, 17266, 18615, 15847
120, 15640, 17266, 18610, 15846
120, 15648, 17262, 18610, 15842
120, 15641, 17262, 18610, 15591
120, 15646, 19492, 20006, 15849
120, 15639, 17270, 18610, 15836
120, 15650, 17274, 18617, 15844
120, 15653, 17277, 18619, 15842
120, 15964, 17219, 18617, 15844
120, 15649, 17279, 18620, 15840
120, 15651, 17276, 18610, 15838
120, 15647, 17268, 18607, 15846
120, 15652, 19742, 19991, 15843
